userName,score,at,content
Pengguna Google,4,2/16/2022 14:48,Terpercaya
Pengguna Google,5,2/16/2022 14:50,Mantap
Pengguna Google,5,2/16/2022 14:52,"Mau belajar trading? Gabung INDODAX , setor saldo mudah, penarikan tidak menunggu berjam-jam, langsung masuk rekening broooooooooo, mantab INDODAX, alal suharmaji #8TahunIndodax"
Pengguna Google,5,2/16/2022 14:53,"Nih aplikasi yg merubah kehidupan sya,, bgus bgt👍 , tampilannya simple gampang di pahami buat yg newbie kek sya.. Thanks indodax😘😘 ,, good app!! username: WahyuFajarRiyanto #8tahunindodax"
Pengguna Google,2,2/16/2022 14:53,kenapa harus update gw udah update masih aja kag a bisa di buka tolong pihak indodax saya terganggu
Pengguna Google,5,2/16/2022 14:54,"saya pengguna lama indodax... dan selama saya pake alhamdulilah aman"" aja. dan ada banyak pilihan koin di dalam nya. penggunaan nya juga gampang di pahamin!!! jangan trading di apk lain selain indodax. indodax juga sudah bekerja sama dgn OJK, jadi ga perlu hawatir. terima kasi indodax.... #8TahunIndodax"
Pengguna Google,5,2/16/2022 14:56,Pengalaman saya menggunakan indodax saya bisa mengenal mata uang crypto dan saya dapat jual beli aset crypto di indodax saya berterimakasih kepada indodax karena indodax saya bisa mengenal mata uang digital atau crypto. Username : ilh4m_fadhila #8tahunindodax
Pengguna Google,5,2/16/2022 14:58,Pertama daftar di bitcoin.co.id sekarang berubah menjadi indodax semakin keren. Mudah di pahami orderbook real time. Walaupun pengalaman buruk pernah terjadi saya rugi. Tapi itu semua sebagai pembelajaran. salam to the moon💸💸💸 #8tahunindodax By username: yunitaalfiana
Pengguna Google,1,2/16/2022 14:58,"Mau upgrad aja susah, kacau nih aplikasi"
Pengguna Google,5,2/16/2022 14:59,Aplikasi tentang crypto indodax emang keren lengkap dan investasi mulai dari 10.000 Ayo buruan download #8TahunIndodax
Pengguna Google,5,2/16/2022 15:01,Seru juga.. Cuman biyaya admin nya aga mahal.. Rohyana159 #8tahunindodax
Pengguna Google,5,2/16/2022 15:02,"Menurut saya Indodax adalah guru bagi saya untuk masuk ke dunia crypto,karena saya pertama kali menggunakan indodax untuk belajar, dan menurut saya penggunaannya sangat mudah,sangat memudahkan bagi orang awam seperti saya untuk belajar di dunia crypto , apalagi untuk deposit juga terdapat pilihan bisa dari beberapa wallet yang sangat familiar di Indonesia,jadi itu sangat memudahkan."
Pengguna Google,5,2/16/2022 15:03,Lebih jelas dan te4baik
Pengguna Google,5,2/16/2022 15:03,semoga cryptocurency tetap cuan good job indodax happy birthday to indodax #8tahun indodax
Pengguna Google,5,2/16/2022 15:04,"Asalamualaikum , Sudah hampir ± 2tahun saya memakai indodax , menurut saya sebagai pemula aplikasi indodax cukup mudah di mengerti Karena fiturnya simpel dan tidak Berantakan sehingga dapat di pahami sebagai pemula , tampilan ui juga oke Pokok nya recommended banget buat para newbie newbie yang ingin belajar tranding crypto disini , hanya saja terdapat beberapa kekurangan contohnya fee withdraw yang terlalu besar , semoga indodax terus berkembang Username hasbimaulanaqw #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:04,"Username Asep Suhendar . Saya mungkin baru terjun di dunia crypto bagi saya pemula indodax ini bagus ,dan mudah untuk di pahami .mungkin nantinya banyak lagi yang di kembangkan . #8tahunindodax"
Pengguna Google,5,2/16/2022 15:07,"Pertama kali saya mengenal kripto itu karna indodax ini, sampai sekarang saya tetap menggunakanya menurut saya inilah platform termudah dan terpercaya untuk melakukan jual beli cripto, karna saya belum pernah mengalami kendala atau masalah saat deposit ataupun penarikan. Kaharding #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:09,"Username : Yasin_ahmad27 Mobile App Indodax dompet Digital Cryptocurrency saya pertama kali sejak mengenal dunia kripto dan sampai sekarang , apps yang mudah di pahami bagi pemula, user interface app yg menarik & simple , yang saya sangat sukai dari Indodax adalah untuk deposit dan withdraw sangatlah cepat, untuk fee trade misal sell or buy instan juga rendah, recomended pokok nya ,dan semoga INDODAX kedepan nya maju terus sukses selalu , saya tunggu inovasi"" terbaru kedepan nya #8tahunindodax"
Pengguna Google,5,2/16/2022 15:10,Indodax selalu dihati
Pengguna Google,1,2/16/2022 15:10,Makin neken aja.. Uninstall ajalah
Pengguna Google,5,2/16/2022 15:11,"Saya baru instal aplikasi ini,dan sangt tertarik liat sodara saya sukses.smga saja saya bisa sukses sprti Sodara saya bisa trader d indodax. Salam Sengko#8tahunIndodax"
Pengguna Google,5,2/16/2022 15:11,Aplikasi nya sangat bagus dan transaksi nya cepat. Pengalaman saya Selama saya pakai aplikasi ini alhamdulillah berjalan dengan lanjar belum ada kendala apapun. Mungkin saya baru 1 atau 2 tahun baru pakai aplikasi. Tapi aplikasi nya sangat bagus. Dan yg paling sangat saya sukai dari aplikasi ini dan nyaman semua proses nya cepat baik dari deposit/penarikan dana dan chart nya juga sangat bagus Semoga kedepan nya lebih bagus lagi. Selamat #8TahunIndodax 👍👍👍👍
Pengguna Google,5,2/16/2022 15:12,Indodax apk trading terpercaya jangan ragu deh main saham pakai indodax Indodax mantap mantap mantulll Zaini Dahlan zaini_dahlan #8TahunIndodax
Pengguna Google,4,2/16/2022 15:13,Kenaapa susah apdate
Pengguna Google,3,2/16/2022 15:14,Mana pengganti BTT ?
Pengguna Google,5,2/16/2022 15:14,"Dengan aplikasi ini kita mudah jual beli aset digital kita khususnya crypto, lumayan buat penghasilan tambahan, aplikasinya mudah di gunakan dan user friendly.. much86 #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:15,"Pokoknya haya 3 kata CUAN ,CUAN dan CUAN rwijaya1803 #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:15,"Mantap bisa belajar trading di indodax, kurang nya tidak ada fasiltas staking di indodax. User name: Yusri_Ansyah #8Tahunindodax"
Pengguna Google,5,2/16/2022 15:18,"Selama saya pakai indodax cukup memuaskan, apalagi klok hubungin CS nya cepet banget tanggapan dan pelayananNya jadi wes gk ada komentar lagi Udh yg terbaik ini Mah. -HolilMuhmmad  #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:18,Aplikasi trade yang recomended bagi pemula cuman asetnya tambahin lagi #8TahunIndodax
Pengguna Google,5,2/16/2022 15:18,Namasaya adi suprayitno. Saya pengguna indodax sejak (27.05.2021). yang saya suka diindodax . Aplikasinya simpel dan mudah dipahami . cocok untuk pemula yang masih belajar treding. Pas untuk menggajari anak2 menabung danberivestasi untuk masa depan. #8TAHUNINDODAX selamat ultah indodax SALAM SUKSES SALAM CUAN
Pengguna Google,5,2/16/2022 15:19,"Mantap, penarikannya juga cepet. Beda sama pasar saham yang sampe berhati-hari. Masukkan ya sih nominal penarikan diturunkan aja jadi 25k. #8tahunindodax"
Pengguna Google,5,2/16/2022 15:19,Withdrawnya/depositnya sangat cepat & token cryptonya juga lengkap.. Gak menyesal join di indodax Mantap.. Sukses buat kedepannya indodax #horegk26
Pengguna Google,5,2/16/2022 15:19,Ahhhh lose mulu..... Daeng okta suryana #8TahunIndodax
Pengguna Google,5,2/16/2022 15:19,"Waller 1 yang aku punya. Tukar Uama Rupiah + Nyambung Wallet Serbaguna + Simple dan mudah di pahami, paket komplit pokoknya. Meski biaya admin mahal, sekoga bisa lebih baik lagi baik viturnya, dan yang lainnya. Semoga INDODAX Bisa maju sampe usia 100thn dan aset ku bertambah. Amin Happy brithday #8Thnindodax By : Buds24 (username)"
Pengguna Google,5,2/16/2022 15:20,Saya sangat puas menggunakan indodax. Setiap WD sllu mudah lewat apk indodax. Tetap jadi yg terbaik ya di acc admin🙏🏻 @8tahunINDODAX
Pengguna Google,2,2/16/2022 15:20,"Trendingya lama.sya bli koin dgx dri ahir bln 2021 ,sampi skrng mkin turun aneh"
Pengguna Google,5,2/16/2022 15:20,Bismillah... Dihari ultah nya indodax #8TahunIndodax pengalaman saya sejauh ini lumayan baik walaupun pekerjaan sebagai ojol saya tetap konsisten dalam hal investasi sedikit sedikit dari modal 23 rbu sampai saat ini sudah naik 4x lipat alhamdulillah semoga makin maju dan sukses indodax....My username :hardicoy123 Mau punya #Asetmasadepan ? Investasi di indodax memang Oke🙏🙏🙏
Pengguna Google,5,2/16/2022 15:22,"Saya sangat suka dengan aplikasi Indodax cara top up saldonya sangat mudah dan fitur marketnya mudah dimengerti,cara tradenya nggak ribet. username 01RIO_SATRIA93- hastag #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:23,"Aplikasi indodax menurut saya pribadi cukup bagus dari segi fitur yang simpel dan mudah di pahami bagi trad pemula seperti saya. dimenu penarikan pun indodax banyak menu withdraw seperti ewallet & bank Minimal deposit yg sangat terjangkau & penarikan pun terbilang cepat & instan Bagi pemula yg ingin belajar ttg investasi crypto boleh dicoba aplikasi indodax, karna aplikasi ini sudah memiliki ijin resmi di indonesia Username : TaufikRhmtlAzzi22 #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:24,Saya Dapat pelajaran bermanfaat banyak di indodax . Andy2020 #8TahunIndodax
Pengguna Google,5,2/16/2022 15:25,Mantap
Pengguna Google,5,2/16/2022 15:26,"Pengangguran adalah status saya, tapi bingung ada punya duit di kantong. Nah, ketemu lah Indodax tahun 2021. Menabunglah saya di sini beli koin untuk dapat cuan. Ternyata, malah cuan besar bersama Indodax. Keterusan deh hingga sekarang. Gak bisa lepas gitu dari Indodax. Makasih Indodax, dah beri cuan. User name Indodax : aidil_rhadi #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:28,"Nama akun indodax saya rahmawati, saya melakukan pendaftaran indodax atas nama istri saya pada tahun 2019 yang lalu, selama saya menggunakan wallet indodax banyak keuntungan saya dapatkan melalui pasar Ltc yang mana keuntungan yang saya dapatkan ini hasil dari membuka iklan di apps telegram, selanjutnya hasil modal yang saya dapat kan tersebut saya melakukan trading di pasar Vsys(V system) dan disini saya mendapat untung sebanyak 1 juta rupiah. Indodax is the best in my life.☺☺☺  #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:28,happy Birthdayyy indodax semoga maju terus kedepan nya seneng banget nyaman inves saham di sini!!!!!!!!!!! #8TahunIndodax
Pengguna Google,5,2/16/2022 15:30,"Saya sudah berinvestasi di Indodax sejak lama, sejauh ini sangat memuaskan dan aman karna sudah di awasi oleh Kementrian Perdagangan dan BAPPEBTI, Saat ada kendala saya ditangani dengan baik oleh team customer service indodax hingga tuntas dan cukup cekatan. #8TahunIndodax Menjadi platform investasi terpercaya yang bisa mengangkat sebagian perekonomian masyarakat indonesia yang baru memulai investasi bahkan yang sudah profesional dibidang ini. Username: rizky769"
Pengguna Google,5,2/16/2022 15:32,"Aplikasi nya sangat mudah dipahami, bagi pemula seperti saya yg ingin membeli asset crypto. menu beli dan jual nya juga jelas. Dan untuk deposito juga sangat mudah. Bisa melalui bank transfer atau E-wallet seperti Ovo dll.. Pokoknya 👍👍👍👍👍 #8tahunindodax"
Pengguna Google,5,2/16/2022 15:32,semoga
Pengguna Google,4,2/16/2022 15:33,"Punya akun dari bitcoin.co.id tapi blm punya uang saat itu dan akhirnya saat sudah punya penghasilan barulah mulai belajar trade dan sudah berubah nama menjadi indodax, untuk mobile aplikasinya bagus dan banyak pilihan token hanya saja untuk usdt yg masih sedikit Tapi good aplikasi dah, semoga kita semua bisa cuan bareng indodax Jangan lupa sobat ingat selalu DYOR!! Uangmu,kebijakanmu,resikomu triisuhaldi #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:33,Exchange indopride .ngerasa aman bgt nyimpen asset buat masa depan disini.belajar trading mulai disini langsung cutloss dulu tanpa paham apa apa sih LMAO.maklum namanya juga proses .so maju terus dan berkembang tentunya buat indodax.#8TahunIndodax Username: Ichsanfa
Pengguna Google,5,2/16/2022 15:35,"Aplikasi sangat bagus dan berkualitas sangat tinggi,mudah d gunakan. #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:37,"Halo Indodax, mohon diperhatikan dan disesuaikan biaya penarikannya untuk nominal kecil dan besar jangan disama ratakan ... dah itu aj..selebihnya mah mantap.. nice (dasi) #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:38,"Indodax adalah menurut saya apk exchange crypto number one di Indonesia dan Sudah lama saya menggunakan indodax,apk nya gampang dan mudah dimengerti dan apk ini sangat cocok untuk pemula, ui nya enak gak ribet wd sama depo paling murah, Sukses selalu indodax, indodax jaya selamanyaaaa selamanyaaa. Khairul_saleh_1992 #8tahunindodax"
Pengguna Google,5,2/16/2022 15:38,sangat membantu dalam pencairan token game.. good jobb. dani_rosya #8Tahunindodax
Pengguna Google,5,2/16/2022 15:40,evandbandoeng  #8TahunIndodax Raja Cuan euy...😘
Pengguna Google,5,2/16/2022 15:43,"Pengalaman saya menggunakan Indodax Mobile App sangat simple dan menyederhanakan para pengguna juga dalam menganalisis nya pun dapat lebih detail karena dengan indikator² yg sangat kumplit, tentunya dengan fitur² dan informasi² terupdate lain nya. Terima Kasih Indodax karena saya dapat menambah banyak wawasan dalam dunia trading. #8tahunindodax"
Pengguna Google,5,2/16/2022 15:45,System apk nya bagus.. mhon ditingkatkan untuk pelayanan cs .. dan untuk fee mhon diturunin lagi .. kasihan pada pemula yang mau belajar trading crypto dengan biaya minim .. #8TahunIndodax
Pengguna Google,5,2/16/2022 15:47,Aplikasi nya sangat nyaman digunakan Mudah mudah bisa dimengerti orang - orang awam #8TahunIndodax
Pengguna Google,1,2/16/2022 15:47,"Baiknya saldo utama dipakai utk penarikan jg dr hsl trading, jgn lngsung dtarik ke rek bank dgn fee yg gk kira² gede nya, bs habis byr fee doang..."
Pengguna Google,5,2/16/2022 15:49,Simple paket kumplit . Dan mudah di fahami 👍👍👍. #8tahunindodax ...obien999
Pengguna Google,5,2/16/2022 15:52,"Seumur hidup Saya baru pertama x Tau berinvestasi di indodax tidak perna yang lain,awal nya bingung sangat saya galih terus tentang indodax di YouTube Sampai paham,dan indodax ini yang tepat karena berinvestasi di indodax sangat masuk di akal biaya untuk potong an wajar karena membeli untuk untung yang sangat memuaskan, tidak ada hilang nya uang investasi walaupun yang kita investasi kan turun 100% tetap ada riwayat perdagangan di indodax mas-Aditya #8tahunindodax"
Pengguna Google,5,2/16/2022 15:54,"Dear, Indodax. Aku mengucapkan Terima kasih sebesar-besarnya kepada founder Indodax karena telah menciptakan sebuah aplikasi yang telah mengangkat Crypto sehingga saat ini menjadi sangat populer di Indonesia. Bukan itu saja, aplikasi ini juga tentunya sangat memudahkan aku dan semua trader Crypto di Indonesia untuk melakukan kegiatan trading. SEMOGA INDODAX SEMAKIN JAYA TERUS!!!❤️ #8TahunIndodax"
Pengguna Google,5,2/16/2022 15:54,Terima kasih INDODAX berkat app ini saya jadi tambah yakin untuk berinfestasi coin kripto.. dan juga indodax academinya sangat luarbiasa... mantep jelas profit.. maju terus INDODAX Indonesia.. #8TahunIndodax @moh syaifudin zuhri
Pengguna Google,5,2/16/2022 15:54,"Satu satunya aplikasi trading diindonesia yg sangat mudah digunakan apalagi untuk trader baru, topup mudah WD jga cepat, sukses selalu untuk indodax. Abdullah_tanjung #8TahunIndodax"
Pengguna Google,4,2/16/2022 15:55,Good ....!?
Pengguna Google,5,2/16/2022 15:55,Baguuuuuuuuus top bgt
Pengguna Google,5,2/16/2022 15:56,Sukses selalu
Pengguna Google,5,2/16/2022 15:56,"Aplikasi yg sangat2 bermanfaat untuk kita yg ingin trading aset crypto, alhamdulillah sudah lama saya menggunakan aplikasi indodak cukup membantu dalam berinvestasi, sangat mudah dalam melakukan jual beli aset crypto, aplikasi ini juga dapat mengirim atau menerima token lain dari ekchange lain ke indodak, pengalaman saya selama ini cukup baik, sangat positif sampai saat ini blm ada kendala apapun😇terima kasih indodak😇🙏 my username: YUSUPMAULANA_12 #8TahunIndodax Salam indodak😊"
Pengguna Google,5,2/16/2022 16:00,Saya sangat puas menggunakan aplikasi indodax tampilan mudah sangat membantu aku yg pemula lagi belajar trading paling aku suka itu fitur limit order ketika kita sedang sibuk kita bisa memasang sell limit order ga khawatir terlambat take profit.....moga indodax mau donasi menambah saldo saya amin.. indodax is the best platform.... Username=suyitno  #8TahunIndodax
Pengguna Google,5,2/16/2022 16:00,"Aplikasi yang bagus, mudah di pahami, proses deposit dan widraw juga cepat. Tks indodax nyawakan #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:02,#8tahunindodax makin mantap
Pengguna Google,5,2/16/2022 16:03,bismillah salam sukses smua
Pengguna Google,5,2/16/2022 16:03,"Kalau trading kripto pengalamannya sih pernah untung dan rugi aja, kalau pengalaman yang tidak terlupakan adalah saat saya login ke akun game online yang sudah lama tidak pernah saya mainkan. Ketika login ternyata didalam akun tersebut pernah saya depositkan sedikit bitcoin yang dulu masih murah harganya dan ketika sekarang saya buka ternyata ganda hehe. Username : Habibi08 #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:03,Username Yati1990 #8TahunIndodax Sangat mengagumkan indodax Pengalaman saya tranding + deposit dan penarikan sangat cepat Tiada hambatan Smga indodax selalu begini Dan terus berkontribusi Salam hangat buat indodax Selamat ulang tahun indodax #8TahunIndodax
Pengguna Google,5,2/16/2022 16:04,baguss..
Pengguna Google,5,2/16/2022 16:06,"saya buat akun indodax sejak tahun 2017 sampai dengan sekarang, pada awal mula tahun itu saya baru pertama kali mengenal bitcoin ,mulai belajar deposit ,penarikan hingga cara melakukan transaksi crypto semua berawal dari akun indodax ini ,sampai akhirnya bikin akun baru lagi karna nomer ponsel hilang. sekarang jadi lebih mudah dan simple untuk memonitoring market dengan adanya aplikasi penunjang indodax ini.trimakasih indodax jaya selalu. #8tahunindodax Username #ALFIAN2021"
Pengguna Google,5,2/16/2022 16:06,Dari semua platform trading yg ada paling suka pake @Indodax 🥰 fee buat penarikan agak mahal sih tp itu nggak jadi masalah. Semoga Indodax bisa terus berkembang menjadi lebih baik lagi dri sekarang. #8TahunIndodax
Pengguna Google,5,2/16/2022 16:07,"Merupakan aplikasi trading nomer 1 di Indonesia, di #8TahunIndodax ini kami berharap Indodax semakin jaya, user dan investor nya meningkat, minim bug, dan juga semakin rajin meng edukasi warga awam kita tentang bagaimana cara trading yang sehat, baik, dan benar, serta rajin mengadakan event yang bikin cuan user nya. Salam Hormat, iqblmsyh"
Pengguna Google,5,2/16/2022 16:08,"Selama saya menggunakan indodax untuk trading cryptocurrency aman dan nyaman , apabila ada keluhan selalu ada admin yang siap membantu, pokonya platform terbaik yang pernah saya pakai. Sukses selalu indodax dan support selalu menjadi platform crypto no 1 di indonesia. #8TahunIndodax Username akun indodax : Farisk11"
Pengguna Google,5,2/16/2022 16:10,"Marketplace Trading Crypto paling mudah di pahami, aman dalam berinvestasi maupun trading . hoestanto#8TahunIndodax"
Pengguna Google,5,2/16/2022 16:11,Belum ada dapat cuaan moga rezeki nya sebentar lagi
Pengguna Google,5,2/16/2022 16:12,"Selama menggunakan Indodax saya merasa puas dengan fitur-fitur yang tersedia karena mudah dipahami dan digunakan, semoga kedepannya Indodax semakin banyak digemari dan semakin berkembang ( Username : Adifahri ) #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:13,Pengalaman di indodax aman dan nyaman semoga indosax menjada apk terpercaya di masapademi username Rahmat1005 #8TahunIndodax
Pengguna Google,5,2/16/2022 16:13,Terimakasih Indodax telah mengenal saya kepada dunia crypto.Dari Indodax saya belajar apa itu crypto dan trading hal itu membawa saya sampai seperti sekarang yang bisa menabung aset crypto mulai dari 10.000. Username : adefaried99s #8TahunIndodax
Pengguna Google,5,2/16/2022 16:14,indodax Apk simple buat Hold coin crypto manteb
Pengguna Google,5,2/16/2022 16:14,Semoga bisa trading di MT5 #BTahunindodax
Pengguna Google,5,2/16/2022 16:14,udah lama pake indodax walaupun fee nya gede tapi user interface nya bener bener nyaman dan mudah di pahami untuk trader crypto pemula. sedikit masukan untuk indodax kalau bisa fee penarikan nya di kurangi 😁 dan semoga menjadi platform hang semakin jaya kedepan nya. username indodax: faizwijaya23 #8tahunindodax
Pengguna Google,5,2/16/2022 16:15,Selama tau dompet cripto...yang paling enak sih....imdodax...pengiriman cepat ke semua kripto......wd lancar cepat.....mau isi ulang juga cepat......tradingnya juga enak dipahami.......pokoknya indodax is the besttttttt... Username akun indodax =rajanata11 #8tahunindodax
Pengguna Google,5,2/16/2022 16:15,"Saya lebih suka indodax dari pada yang lain, di karenakan akses aplikasi dan web yang cepat tanpa lag, bravo dari username : chasbybank #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:15,Firmansyah #8TahunIndodax Aku bangga bisa berinvestasi di indodax karena indodax exchange terbesar di Asia dan karya anak bangsa l love Indonesia....
Pengguna Google,5,2/16/2022 16:17,Tingkatkam terus pelayanannya. Untuk millenial digital indonesia.
Pengguna Google,5,2/16/2022 16:18,"Aplikasi sudah bagus, Bitcoin.co.id juga sudah bagus, cuma minimum order terlalu tinggi, turunin lagi dong minimum ordernya. Trims 16/2/2022 Review kembali, aku udah lama pake Indodax (Sejak), dan sempat nyoba Exchange lain, tetapi tetap kembali ke Indodax. Itu pengalaman menarikku pake Indodax. Cuma nungguin Indodax keluarin Token, dan berharap to the moon hehe ... #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:18,Memberikan pengalaman saya dalam berinvestasi
Pengguna Google,5,2/16/2022 16:19,Cari cuan... Trading ya bukan binomtod
Pengguna Google,5,2/16/2022 16:19,"Assalamualaikum wr, Wb. Pengalaman saya Selama menggunakan aplikasi INDODAX sangat menyenangkan. Server nya lancar, para admin nya juga ramah, sigap Dan cepat dalam menanggapi permasalahan Pengguna INDODAX. Untuk proses Deposit sangat Mudah Dan banyak fitur pilihan nya Dan Untuk proses WD nya juga sangat cepat. Saran dari saya lebih baik menggunakan aplikasi INDODAX. Legal. Di lindungi hukum Dan pasti nya lebih Aman Dan Nyaman. User name : Bayu Saputra #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:21,Ok
Pengguna Google,5,2/16/2022 16:22,pengalaman saya ketika membeli koin murah dan bisa naik 100% merasa bahagia sekali. senang rasanya bisa kenal dengan aplikasi indodax... terima kasih untuk yg membuat aplikasi ini.. tentunya bersyukur jg kepada Tuhan yg maha esa... saya berdoa agar koin shiba bisa $1 aamiin. sukses selalu indodax... @krs_ardian #8TahunIndodax
Pengguna Google,5,2/16/2022 16:22,Best keudeh💫
Pengguna Google,5,2/16/2022 16:22,Indodax adalah awal mula saya bermain dan berinvestasi coin crypto tampilan simple dan mudah dimengerti untuk orang yang baru belalajar tentang crypto seperti saya dan depo maupun withdraw yang sangat mudah semoga kedepanya juga lebih ditingkatkan lagi dan jauh lebih baik lagi terima kasih indodax. user id: Adityaku69 #8tahunindodax
Pengguna Google,5,2/16/2022 16:23,"Awal mula tahu indodax tahun 2016, sebelumnya ga tau kalo di Indonesia ada trading platform kayak indodax ini, disitu saya awal"" Mulai belajar tentang dunia crypto dan bagaimana cara jual beli crypto lewat platform indodax, dlu pas waktu itu masih kuliah jdi mau deposit ya gada uang banyak, jdi dlu depo dikit, sama buat belajar cara jual beli crypto, sampe sekarang masih tetep setia pake indodax, ya lumayan lah hasil trading bisa buat jajan Username : Dhany_wisnu #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:24,"Aplikasi yang mudah di gunakan untuk jual beli aset kripto,banyakin even biar tambah seru,love u indodax.....suranto 8tahunindodax"
Pengguna Google,5,2/16/2022 16:24,"Indodax ini Aplikasi yang bagus dan keren untuk anak anak bangsa biar bisa lebih maju lagi, Selamat ulang tahun Indodax yang ke 8tahun Semoga Semakin Maju Dan Sukses selalu😍🎂🎁🎉 #8TahunIndodax Good Luck #AsetMasaDepan"
Pengguna Google,5,2/16/2022 16:26,"Terimakasih Indodax sudah membantu saya dalam melakukan transaksi kripto, dari awal sampai hari ini Pelayanannya selalu memuaskan LanangObey#8TahunIndodax"
Pengguna Google,5,2/16/2022 16:27,Cukup terjamin dan terpercaya apa lagi kalo udah ngadakan event gak tanggung tanggung pokok nya sukses selalu untuk indodax dan supaya kedepan nya nambah maju. Username : MR2811 #8TahunIndodax
Pengguna Google,5,2/16/2022 16:27,Indodax pasar market yg terpercaya dan aman @andesco0504#8tahun indodax
Pengguna Google,2,2/16/2022 16:30,Mantep..
Pengguna Google,5,2/16/2022 16:31,"Aplikasi yang sangat mudah di gunakan untuk jual beli aset kripto, dan banyak even yang menarik, semakin cinta sama indodax. Love u indodak....... Tetik indrawati 8tahunindodax"
Pengguna Google,5,2/16/2022 16:32,"Sangat membantu untuk yang sedang belajar crypto, investasi atau trading, sangat mudah digunakan, bisa dipahami, dan sangat membantu dikebutuhan saya terimakasih #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:33,"buy trs hold sampe akhir tahun , semoga awal tahun depan langsung nikah #8TahunIndodax  username : erostkuang"
Pengguna Google,5,2/16/2022 16:34,"APLIKASI exchange indonesia yang Terpecaya, sudah 5 tahun menggunakan tidak pernah ada masalah dan selalu lancar #8TahunIndodax"
Pengguna Google,1,2/16/2022 16:34,Fee transaksi mahal
Pengguna Google,5,2/16/2022 16:35,Ok
Pengguna Google,5,2/16/2022 16:36,"Bener-bener good untuk profit jangka panjang maupun scallping naik turunnya walau tidak secepat sepersekian detik namun tetap konsisten memberikan yang terbaik buat customernya selama ini belum ada kendala yang berarti buktinya sudah profit lebih dari kata cukup, congratulations indodax!! Wish the best for apps cryptocurrency aminn!! UserName : RioNaldi2009 #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:37,"Aplikasi yg sangat menarik, informasi ttg Analisa market Bitcoin dan uang digital yg lain sangat jelas dan transfaransi serta dilayani oleh customer service dalam 24 jam. User name: cnizam #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:37,Smpe saat ini indodax paling nyaman si buat jual beli crypto hodl aset dan buat android ada widget buat open order di indodax jdi bisa langsung terpantau Sukses terus indodax #8TahunIndodax
Pengguna Google,5,2/16/2022 16:39,"Indodax mengubah hidupku! Dulu aplikasi ini cuma untuk kerja sampingan hidupku, uang sisa kerja paruh waktuku ku sisakan untuk indodax, lama-lama uang sisa itu semakin banyak karna setiap hari aku salalu belajar mengenai aplikasi ini, semakin berkembangnya aplikasi dan semakin banyak koin yang hadir, aku terus mencoba koin2 baru hingga saat ini ada 5 coin yang aku pegang, terima kasih Indodax di 8 tahun ini semoga menjadi Bursa Aset Digital nomer 1 di Dunia. #8TahunIndodax User: Fold_Fauzan"
Pengguna Google,5,2/16/2022 16:41,APLIKASI SANGAT RESPONSIF DAN MUDAH DIGUNAKAN AYO AWALI KARIRMU BERSAMA INDODAX #8TahunIndodax Username SantosoSang
Pengguna Google,5,2/16/2022 16:42,Aplikasi ini simple & mudah cocok bagi pemula pokoknya kereeennnn Andri_abe#8tahunindodax
Pengguna Google,5,2/16/2022 16:43,"Saya member baru, dan baru tahu tentang crypto , yang saya tuju langsung apk indodax tanpa berfikir panjang 😅 Win atau lose yang penting punya aset coin di aplikasi ini Terus berkembang indodax maju bersama indonesia Username : dikakandika #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:45,"Pengalaman saya menggunakan indodax itu mudah, karena mudah dipahami. Untuk deposit dan penarikannya juga tidak terlalu rumit, apalagi buat buy ama sell tokenya, cuma fee nya agak banyak. Selain itu mungkin bisa di tambah fitur staking juga. Fitur fitur yang ada juga lumayan membantu, seperti pengaturan alarm ketika harga koin naik/turun. @cholilurrohman #8TahunIndodax"
Pengguna Google,4,2/16/2022 16:45,"Happy aniversary indodax, Aplikasi yang cukup mudah digunakan, lebih tingkatkan lagi performa layanan dan eventnya Username: Aliaxel10 #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:46,"pengalaman saya menggunakan indodax sangat membantu,mudah dipahami dan gampang untuk dijalankan, zwinkle #8TahunIndodax"
Pengguna Google,5,2/16/2022 16:47,Semoga makin maju dan menjadi yg terbaik #8TahunIndodax
